798
9515
211,420,3
182,231,1
203,781,3
101,509,2
599,594,6
177,421,1
626,652,1
607,723,1
96,211,2
119,713,4
194,544,1
570,455,1
552,710,1
420,720,2
132,766,1
509,177,4
479,705,1
6,211,1
318,705,1
570,438,1
661,93,2
319,249,1
548,481,3
471,402,5
6,509,1
9,127,1
507,486,3
713,567,3
608,459,1
167,10,11
631,481,2
760,758,1
797,399,2
425,200,2
450,26,4
747,784,1
548,711,5
312,103,1
223,371,4
705,528,5
501,637,2
13,753,1
252,257,1
767,138,5
7,763,3
699,706,155
226,676,7
742,740,2
356,295,1
123,20,3
656,93,1
293,319,3
771,193,1
566,513,1
127,501,1
143,368,2
520,505,1
193,247,3
175,67,2
237,262,1
445,473,9
730,441,4
416,705,7
572,420,6
19,540,1
57,721,2
706,702,1
716,84,7
457,388,1
187,767,2
524,662,1
46,182,28
69,255,2
107,68,1
328,439,1
679,678,1
206,440,3
705,495,6
10,751,6
743,371,2
230,258,8
798,557,1
560,593,6
151,382,4
490,102,4
456,426,4
417,445,2
193,49,2
10,449,1
766,434,2
513,510,15
206,9,7
401,105,2
754,345,1
713,151,1
508,501,2
701,318,2
309,708,2
60,426,6
559,560,28
402,569,2
557,175,1
284,565,1
548,438,2
701,345,2
517,705,1
93,591,1
680,514,2
68,787,3
548,517,2
162,200,1
471,438,1
38,639,2
313,76,2
721,63,2
205,230,1
560,507,2
356,22,2
472,555,1
234,694,5
367,510,3
630,788,1
425,411,7
299,510,15
194,200,4
128,164,2
159,666,1
493,60,5
20,316,1
443,454,5
557,627,1
501,593,3
322,164,1
569,93,3
680,518,2
762,630,2
707,299,1
302,525,2
621,465,1
540,19,1
420,632,2
520,262,10
60,455,6
440,667,1
407,338,1
772,228,12
4,14,1
478,93,6
481,751,1
784,538,2
123,286,6
455,311,5
402,321,12
593,594,1
577,117,1
540,127,1
585,578,3
503,555,4
553,508,13
93,299,1
57,749,1
708,12,2
445,366,1
188,408,1
734,345,3
235,102,5
622,534,1
109,577,2
610,102,4
283,748,10
767,396,1
130,121,1
719,297,7
171,783,3
596,36,1
582,19,2
585,532,2
560,637,1
244,254,2
262,501,2
482,567,1
731,152,1
586,161,6
573,421,2
791,338,1
463,269,1
508,426,3
533,791,1
456,85,1
721,607,1
244,412,1
452,610,5
231,694,1
73,300,1
9,609,1
2,752,2
462,510,1
357,236,7
674,318,2
395,259,1
713,284,1
766,515,2
627,194,1
510,458,7
500,548,1
472,745,1
567,478,1
200,312,3
402,684,1
560,8,1
548,569,6
206,703,1
114,245,1
158,217,1
774,667,1
203,130,1
460,88,5
449,489,1
748,651,1
394,442,5
458,585,1
792,361,5
223,331,5
705,728,6
388,156,1
624,520,26
19,152,2
203,151,2
630,530,9
62,222,7
434,417,2
472,212,1
77,372,2
623,411,10
351,164,2
65,91,2
484,539,1
782,102,4
236,228,1
623,520,1
165,160,48
730,462,1
44,555,1
165,49,1
424,117,1
151,226,1
249,128,15
321,787,5
784,661,2
199,790,2
662,746,1
40,165,1
193,473,1
455,569,2
465,569,6
452,705,1
788,795,1
145,751,5
705,471,2
672,536,1
103,88,1
272,246,1
535,175,5
197,164,2
609,44,1
193,705,1
151,540,1
749,776,2
36,373,1
195,741,1
172,117,1
523,425,1
767,43,1
128,243,1
93,661,4
713,312,1
399,303,1
475,93,3
183,388,1
336,261,6
445,701,1
449,570,1
730,733,1
610,370,2
622,487,2
34,84,6
518,226,1
780,553,2
380,69,1
452,458,5
261,236,1
523,265,4
119,296,2
512,38,1
161,456,1
294,364,5
561,559,78
194,48,1
748,751,13
622,176,1
460,211,2
622,102,1
706,151,2
449,102,4
503,175,1
730,17,1
714,698,2
513,573,1
327,125,4
644,321,3
458,508,2
521,26,1
631,211,1
541,199,4
557,741,1
574,17,1
286,282,10
203,152,4
725,395,7
85,44,1
674,603,1
198,261,1
623,556,4
203,401,2
460,512,3
9,680,1
503,610,1
52,714,1
53,703,10
610,204,1
147,566,2
667,447,1
26,301,1
27,28,1
566,417,1
473,548,1
667,44,1
26,348,2
505,507,4
455,541,3
22,128,7
410,174,3
529,220,4
144,126,2
254,361,1
607,431,2
420,475,1
421,622,1
206,460,1
705,435,3
64,293,1
766,260,1
352,96,1
262,445,1
117,199,4
417,548,1
228,610,4
582,261,3
767,779,4
84,637,4
766,113,1
72,93,1
570,452,1
77,212,2
259,325,1
759,792,1
395,331,1
38,705,26
555,425,16
438,303,1
445,705,13
427,58,1
177,535,1
767,766,1
333,396,5
243,47,3
416,312,1
548,625,1
678,512,2
425,446,1
99,723,6
579,93,2
29,36,1
678,659,3
200,558,1
417,315,1
665,548,1
460,96,3
171,223,1
63,453,2
449,465,1
713,784,18
473,475,1
347,574,1
318,237,2
468,730,1
728,284,2
117,573,4
354,193,3
193,69,1
387,41,1
235,718,2
753,13,2
660,591,1
402,203,3
494,541,1
478,102,2
460,469,1
541,348,1
302,464,3
798,318,1
701,220,2
493,667,2
98,77,2
460,548,12
317,173,1
725,16,1
212,453,2
123,738,1
51,65,1
293,132,3
792,797,2
579,695,9
302,178,1
748,38,2
568,708,4
681,107,1
40,125,4
574,510,1
279,198,1
571,669,3
302,29,2
766,582,1
453,95,1
553,161,1
37,41,1
705,494,1
390,576,1
598,595,1
547,479,1
456,348,6
535,102,1
573,303,2
560,594,7
226,442,1
766,288,1
475,473,1
37,626,2
493,348,4
88,234,14
371,280,1
499,463,3
262,409,1
410,420,1
619,462,1
115,748,2
487,662,2
1,129,3
20,667,2
371,137,16
153,510,1
103,326,1
515,424,1
170,535,2
243,67,6
37,619,1
465,461,2
266,182,1
211,193,2
3,749,2
500,705,15
784,470,1
159,470,2
560,478,5
171,396,2
462,701,3
724,720,1
564,621,1
508,773,1
158,154,1
342,343,1
16,767,4
38,636,1
591,608,2
508,127,1
243,270,1
472,556,3
218,80,1
128,328,1
665,663,2
705,578,1
29,8,1
180,404,17
40,767,1
748,567,1
547,548,9
130,784,1
458,421,1
630,567,2
596,643,14
706,223,1
434,442,1
218,485,1
327,69,1
40,541,1
208,723,1
9,774,1
193,33,1
284,152,3
494,569,4
725,67,47
47,171,8
17,396,1
697,738,2
792,714,3
512,695,1
669,668,1
786,472,1
456,523,27
329,259,1
540,438,1
481,456,1
579,659,11
250,263,1
748,10,6
197,284,1
568,530,2
455,596,1
259,249,2
705,574,1
358,249,1
40,488,17
705,458,13
101,705,8
213,723,1
767,28,2
568,574,9
491,785,1
442,311,2
427,553,1
425,457,1
456,455,57
520,560,3
558,72,1
378,564,6
174,337,1
84,582,1
68,195,1
766,62,1
229,271,1
741,740,5
667,705,1
547,518,2
195,192,2
586,531,6
626,548,1
55,372,1
572,578,6
479,536,4
171,347,2
564,722,5
567,473,3
517,548,1
510,602,1
318,361,2
245,791,7
506,521,1
582,766,8
548,570,1
767,694,1
312,194,7
119,327,2
157,38,2
225,226,10
158,257,2
678,584,1
204,455,1
707,674,1
501,643,1
503,85,2
228,361,2
511,638,2
458,630,10
555,44,2
223,330,6
579,512,1
134,425,1
228,348,2
284,478,2
624,521,3
458,473,1
421,211,1
521,253,1
540,783,1
797,791,1
624,664,18
56,404,1
165,222,1
706,82,1
161,623,1
643,447,1
716,223,1
460,541,22
487,746,2
246,10,4
672,93,1
416,667,2
476,523,1
517,299,1
446,555,1
16,288,2
236,395,3
329,319,5
330,64,2
226,145,2
203,112,1
709,708,6
734,41,1
168,10,2
574,438,2
478,491,2
631,675,4
623,426,10
144,19,1
421,585,2
387,697,1
465,585,1
767,48,2
418,705,1
37,441,1
103,168,1
766,376,1
549,478,9
607,616,1
440,638,2
723,39,1
101,455,1
491,539,5
22,289,3
465,388,3
29,539,1
728,574,2
784,368,1
680,417,1
349,522,1
177,665,3
486,493,1
256,40,133
346,399,2
778,229,11
372,460,1
500,569,1
11,286,1
485,171,2
214,507,3
531,551,2
181,226,2
609,751,1
578,534,1
6,23,1
573,390,1
22,405,1
327,713,1
110,171,3
574,730,1
190,195,6
157,10,3
530,548,7
218,8,2
458,539,7
582,485,5
190,82,3
561,558,1
284,680,2
199,288,1
703,144,1
781,710,1
180,243,6
40,582,1
625,93,1
520,479,1
544,453,1
503,460,1
237,288,2
644,96,1
222,396,2
440,695,2
122,32,1
553,426,5
701,226,1
683,539,7
574,451,1
26,349,1
555,421,2
411,493,5
175,380,1
514,438,3
352,718,1
793,757,2
766,698,2
748,481,3
734,421,1
608,564,1
199,539,10
628,703,1
370,667,5
315,230,1
151,340,2
245,361,3
46,122,1
766,261,1
748,368,1
291,113,13
348,102,1
644,587,3
280,766,4
549,498,9
537,282,3
96,102,1
12,708,2
101,507,1
192,28,1
714,148,1
404,150,2
319,261,6
659,664,1
399,413,3
680,413,2
572,667,2
123,628,1
797,762,1
342,376,4
395,330,4
713,475,9
586,555,6
438,300,5
284,751,2
739,315,3
543,411,4
347,226,2
282,10,3
280,297,5
767,399,2
63,230,5
47,749,1
564,569,3
357,261,1
485,336,1
582,710,2
659,487,1
181,119,1
134,343,1
548,705,2
218,236,7
347,384,1
20,282,17
518,489,2
126,793,2
561,586,44
513,751,4
402,38,20
241,22,5
425,351,1
539,29,6
527,506,2
368,130,1
787,105,1
38,29,1
702,116,1
192,749,1
156,72,1
95,666,2
716,144,3
520,507,9
630,458,36
667,380,1
283,119,143
667,167,2
290,171,1
207,102,1
98,74,1
226,119,1
541,460,1
445,471,5
174,783,2
622,196,1
93,453,1
792,798,4
17,193,8
662,659,4
421,303,1
630,7,1
705,380,5
193,384,4
748,438,3
453,94,3
349,29,1
473,438,2
304,386,1
547,478,4
625,534,5
560,595,2
279,423,1
106,133,2
453,368,1
130,181,4
370,526,1
46,257,9
12,177,1
710,792,4
798,399,4
230,253,1
747,293,1
349,705,2
722,93,2
337,249,1
226,739,4
68,127,1
570,473,1
438,409,4
465,93,6
449,624,6
134,438,2
219,269,1
402,582,1
220,705,1
354,719,5
7,797,7
197,703,1
593,234,1
42,368,2
280,261,1
627,706,2
483,286,1
564,541,3
759,584,1
548,662,6
425,409,1
171,173,1
199,212,5
506,724,1
182,222,2
569,498,2
42,402,2
703,91,1
527,425,3
218,371,1
402,10,2
354,371,22
199,538,1
517,460,2
243,290,2
47,197,4
783,241,1
566,739,2
71,67,6
82,782,1
455,416,1
517,421,6
351,211,1
701,515,1
415,566,1
520,102,5
539,258,3
667,457,4
38,288,1
245,237,4
445,507,7
122,88,1
142,261,1
456,524,1
164,325,2
476,471,2
458,102,7
667,102,1
481,463,3
409,410,1
709,751,5
123,638,4
141,115,1
36,345,2
326,177,18
173,290,1
376,338,1
467,125,1
231,236,1
19,792,2
666,421,1
334,719,1
540,398,1
463,489,1
46,67,1
488,667,1
26,557,1
568,575,1
666,468,5
110,737,2
20,713,3
135,136,1
175,763,3
663,662,2
517,40,4
372,203,1
395,261,1
425,102,8
110,434,5
402,539,17
519,452,1
668,770,1
480,683,3
548,468,1
785,782,1
346,204,1
96,507,2
445,520,1
101,102,2
569,300,3
733,609,5
574,575,13
404,275,3
228,127,1
284,313,1
470,20,2
219,276,2
393,733,16
612,453,1
299,476,2
411,678,1
364,766,1
572,458,25
721,315,2
425,262,1
569,127,1
401,285,2
22,719,11
377,491,7
156,1,1
696,453,1
626,513,1
259,280,14
65,89,1
798,611,1
481,265,3
302,265,5
740,701,1
204,539,5
705,26,12
402,388,11
236,388,1
330,65,1
259,71,2
297,280,7
740,564,1
84,48,8
362,318,1
361,766,1
748,510,4
457,211,1
40,453,2
666,441,3
116,368,1
245,404,1
582,125,2
719,188,3
560,539,13
98,694,8
10,564,1
728,705,52
456,484,3
600,475,3
624,481,3
370,425,2
465,507,1
157,453,3
728,575,11
93,659,2
519,411,2
171,297,1
402,639,1
720,526,2
574,576,2
541,520,2
731,142,1
452,421,2
110,313,1
38,554,4
767,703,1
428,446,2
780,555,1
342,412,2
200,421,1
110,168,3
223,395,9
527,264,1
245,48,1
372,739,1
214,218,1
705,521,4
299,312,2
526,521,2
251,67,1
15,12,1
475,539,1
226,671,5
265,457,1
622,33,1
518,300,1
706,4,22
568,93,3
531,83,8
456,791,4
293,396,1
445,65,1
288,260,1
36,610,1
623,558,1
113,273,2
630,286,3
65,470,3
553,425,3
368,161,1
226,479,2
26,299,1
65,327,3
179,203,1
792,194,1
572,370,1
509,449,1
456,723,3
164,236,1
93,130,2
421,667,1
478,452,2
465,539,1
672,695,1
175,492,1
553,212,1
607,425,4
183,38,2
536,226,2
747,171,9
548,40,4
119,168,1
733,116,5
607,591,3
520,713,2
521,370,1
707,585,7
779,372,1
230,214,1
785,539,4
181,434,6
1,212,2
96,214,1
370,461,2
667,539,2
29,766,1
358,362,1
72,95,1
223,696,4
243,22,7
336,340,1
318,708,1
543,501,1
488,175,2
159,508,1
510,512,1
572,523,13
357,260,8
697,159,1
509,585,6
521,457,1
445,792,1
9,189,6
179,313,1
748,702,2
488,476,1
397,574,9
218,237,3
56,128,3
733,730,24
370,517,1
555,230,1
204,8,1
705,533,1
703,38,3
449,471,1
503,28,1
68,623,1
731,313,2
203,192,1
540,705,1
203,143,1
216,373,1
553,623,11
705,328,1
69,696,2
731,711,1
432,416,4
494,547,3
596,591,26
627,666,1
106,703,2
783,269,1
284,530,4
553,372,1
237,259,1
517,465,1
421,460,1
188,457,1
317,171,1
748,145,1
195,787,1
93,452,1
667,413,1
117,462,2
707,584,1
728,451,3
40,127,17
222,139,2
424,222,1
667,10,4
559,8,1
425,199,2
698,748,1
571,598,5
93,230,3
40,14,4
584,615,1
505,262,1
568,548,11
201,29,1
22,29,2
6,630,1
558,195,1
779,690,1
102,207,1
193,673,1
582,69,10
767,203,9
699,226,2
257,140,1
520,534,1
628,434,2
77,404,1
539,445,1
667,630,6
337,367,1
563,521,1
585,449,1
548,211,5
115,142,1
206,123,2
462,481,1
14,20,1
312,458,2
419,494,1
177,672,3
38,739,1
521,523,1
280,151,2
445,739,1
7,796,3
67,49,6
288,275,1
622,413,2
548,512,1
16,753,5
95,171,1
229,237,1
285,11,3
472,558,1
399,7,1
458,705,4
665,661,2
555,541,22
461,458,2
446,102,3
695,625,1
165,454,33
142,151,3
313,307,1
243,558,3
119,131,1
123,68,1
347,540,1
535,708,4
65,195,4
62,453,2
798,757,2
716,38,2
203,125,1
520,265,9
518,530,1
117,309,1
56,361,2
259,332,1
683,388,4
423,705,1
249,376,1
713,473,4
531,248,2
201,765,1
313,751,5
478,211,1
446,525,1
51,95,1
571,660,7
40,204,1
481,462,1
122,456,2
231,158,2
457,667,7
622,533,1
456,668,1
438,540,1
610,101,3
739,347,2
297,332,3
351,513,5
491,96,1
608,526,1
40,490,6
500,501,1
680,26,1
475,438,1
397,150,1
707,739,2
463,409,1
709,401,1
103,134,1
791,367,1
68,190,1
175,762,1
548,96,2
785,594,4
434,512,3
456,88,6
372,212,1
513,328,2
107,609,1
200,93,9
6,28,3
721,749,1
519,438,1
543,60,13
195,194,1
706,766,3
766,143,1
203,767,1
510,457,1
703,698,4
630,11,8
263,261,2
103,586,4
698,38,1
402,683,58
480,539,2
141,145,7
621,622,4
470,186,2
739,181,1
261,245,3
744,327,1
318,510,3
391,630,9
512,93,1
161,33,1
199,425,2
134,284,1
195,286,2
199,318,3
518,438,1
132,245,5
389,226,4
624,523,15
458,455,3
226,283,8
223,197,1
460,313,1
298,172,1
506,459,3
749,125,3
327,43,1
368,472,2
576,733,1
60,486,3
62,172,3
434,303,3
574,203,2
151,142,4
527,621,1
193,188,1
175,4,3
70,136,3
421,388,2
460,622,2
193,301,3
212,511,1
250,182,3
273,149,1
771,402,11
224,453,1
481,490,2
410,38,3
567,548,2
127,125,8
255,8,3
19,710,3
4,402,11
705,315,2
473,751,2
537,738,1
421,631,1
230,457,1
68,508,2
468,438,1
767,50,2
792,309,1
475,402,1
607,453,6
130,203,1
705,532,1
455,230,1
516,555,1
96,92,3
767,57,6
434,548,1
491,541,7
239,331,2
41,734,1
358,335,1
713,172,6
290,231,2
309,313,4
720,624,2
637,469,2
195,190,3
177,671,3
489,413,3
346,318,2
203,667,1
720,527,16
17,95,2
172,150,3
708,96,1
52,460,3
244,218,1
137,330,1
428,447,1
731,287,1
510,711,1
574,728,8
404,304,1
456,453,1
509,533,1
116,745,1
70,540,2
289,353,2
707,307,1
540,766,15
557,696,1
282,666,1
708,548,29
468,705,2
553,637,1
611,307,1
557,713,6
458,498,1
216,265,2
288,150,1
127,477,5
318,181,2
734,536,2
288,261,1
36,611,1
623,553,3
535,667,3
536,619,17
522,514,1
122,46,1
69,485,2
734,489,1
37,7,1
293,237,1
421,440,1
792,772,2
98,23,1
409,416,2
264,509,1
231,337,1
164,158,1
222,172,1
706,713,51
391,417,2
457,125,3
793,763,1
230,193,1
303,666,1
396,456,1
714,95,4
519,570,1
421,619,1
723,231,2
282,483,1
249,405,2
41,536,1
101,616,8
767,167,1
658,665,1
474,570,2
182,251,1
684,665,1
595,14,1
667,621,1
337,258,1
101,505,2
410,510,1
109,129,4
582,395,1
619,284,1
219,147,1
510,438,2
159,511,3
586,553,22
551,553,1
510,513,1
249,355,1
261,299,1
65,698,6
101,44,1
512,487,2
466,746,6
416,315,2
398,383,3
733,680,2
313,165,1
371,667,1
318,438,3
748,703,2
747,788,2
587,635,3
159,674,1
733,729,19
475,713,1
424,613,1
425,460,4
759,345,1
9,13,1
66,38,1
428,705,2
630,401,1
708,478,1
226,672,1
632,675,3
65,230,1
463,578,3
160,30,6
18,212,1
682,724,3
207,696,1
282,609,5
65,151,1
28,29,1
401,117,4
520,509,1
193,203,12
766,792,5
680,739,3
792,753,1
596,447,23
541,458,6
544,82,2
585,682,2
51,66,1
89,315,1
623,690,1
402,488,9
389,393,13
297,198,1
481,417,1
197,293,4
108,128,1
93,372,1
40,96,6
706,557,1
709,666,1
483,638,1
456,752,1
719,337,1
151,261,1
600,199,1
197,71,4
537,730,1
177,739,3
371,364,1
117,144,4
40,182,3
173,222,1
474,623,2
475,474,1
370,524,1
728,730,2
547,318,1
713,10,12
454,443,2
1,134,1
663,652,8
524,214,2
484,491,4
252,222,2
128,783,1
524,434,1
367,446,1
622,638,2
337,255,1
10,303,1
29,705,1
47,127,1
489,452,1
487,625,1
698,144,1
558,380,1
465,83,1
413,211,6
548,434,5
471,477,7
453,690,1
771,725,23
521,522,2
696,544,1
16,754,3
574,513,2
771,49,3
205,226,3
43,203,1
229,236,1
67,193,1
252,67,4
234,690,8
697,186,3
574,390,6
506,722,5
547,600,1
716,321,3
274,172,5
699,629,1
424,577,1
591,643,1
706,171,1
194,119,3
412,34,2
638,618,1
289,297,3
481,513,1
722,705,2
85,469,5
785,455,1
70,605,1
531,29,3
180,181,1
574,93,2
367,705,3
481,626,3
388,474,5
293,67,1
394,781,3
4,10,1
388,361,4
374,22,50
363,259,1
454,222,17
93,438,4
667,459,1
445,505,1
84,175,1
415,705,1
734,417,1
391,282,12
506,102,1
667,120,1
505,455,5
199,703,10
421,705,19
245,13,2
193,610,1
69,223,1
130,117,3
151,297,1
747,84,3
70,315,1
421,547,2
462,177,1
391,143,1
230,445,3
197,204,1
456,458,4
55,34,3
438,174,2
573,417,1
371,249,1
297,766,1
504,470,1
713,38,13
624,455,29
491,560,3
609,117,1
37,740,2
573,530,3
705,412,1
458,584,2
732,117,3
92,212,4
607,791,1
8,785,1
708,510,1
546,497,1
285,347,2
769,22,5
203,766,1
708,13,3
447,507,1
177,707,1
569,705,1
185,200,1
96,509,1
676,626,1
309,119,9
536,37,7
574,573,5
774,35,1
280,355,1
195,368,2
413,473,1
470,42,3
309,152,1
574,652,7
223,294,5
632,509,1
794,788,3
194,40,2
270,237,1
787,453,1
720,96,3
797,228,1
587,656,3
733,434,3
455,96,1
458,452,2
494,510,2
557,740,2
65,174,2
787,82,4
506,456,3
327,42,1
425,38,2
65,95,5
706,226,1
562,560,5
563,377,1
446,607,2
303,50,1
269,254,2
342,540,1
71,182,1
164,276,1
572,505,5
574,347,3
667,471,1
45,535,1
249,132,1
766,128,2
752,29,1
115,751,2
739,489,2
559,82,5
508,774,2
490,265,1
771,34,8
535,453,1
193,590,1
456,264,2
40,455,6
719,265,1
117,167,2
623,455,1
103,84,3
231,99,1
527,662,8
110,784,2
201,212,2
63,698,3
747,193,1
785,428,2
576,574,1
456,486,4
20,751,1
96,93,2
315,445,3
153,10,2
512,591,2
395,69,2
508,458,1
788,756,2
239,330,1
721,703,6
405,164,1
172,113,2
728,513,1
159,373,1
552,751,1
182,62,1
93,657,1
489,177,2
485,71,6
159,282,11
626,583,3
402,637,4
720,512,1
257,262,1
172,56,2
548,458,1
578,533,1
426,262,2
209,158,1
391,708,6
507,465,1
548,601,1
94,723,2
519,200,1
280,383,3
462,619,2
564,471,2
161,460,5
289,247,2
143,212,3
237,217,1
509,532,1
540,584,3
527,370,3
573,565,1
740,7,1
501,533,3
318,245,1
781,707,1
85,214,3
218,297,1
703,226,3
374,188,1
123,508,3
288,151,3
36,541,1
41,417,1
518,701,2
388,402,2
209,747,4
374,47,3
85,40,2
748,792,1
524,308,1
517,507,1
630,284,6
273,219,1
568,445,1
93,510,6
610,200,3
204,569,1
481,388,1
64,236,5
468,134,4
226,176,2
706,710,3
122,257,14
479,619,1
72,566,1
478,458,2
117,10,2
141,9,1
533,760,1
255,188,1
349,423,2
150,56,2
409,114,1
193,731,2
197,243,4
607,568,1
793,788,1
666,10,3
776,710,2
338,75,2
103,201,1
197,132,2
658,662,1
182,248,2
196,460,11
417,425,2
367,421,1
152,170,2
741,680,3
252,236,5
548,264,3
626,536,11
219,146,8
457,521,1
253,261,1
759,788,2
6,212,3
119,629,2
263,319,1
626,619,26
506,541,1
493,416,5
510,518,8
572,517,15
341,540,1
42,667,2
293,180,4
394,284,1
458,683,2
607,315,1
425,418,6
243,423,1
767,226,1
16,402,20
52,199,3
569,475,3
733,728,27
298,67,1
707,421,3
303,438,4
360,792,4
473,479,1
226,673,3
703,177,1
318,145,4
411,785,14
85,234,9
527,455,14
731,680,4
458,284,1
539,541,6
708,680,2
491,348,4
734,680,4
411,211,1
468,315,5
237,257,2
667,494,2
117,347,1
759,156,1
246,113,2
763,345,3
69,472,1
127,214,1
293,128,1
575,574,5
706,699,36
65,289,1
249,188,4
585,570,5
141,76,2
753,764,2
93,371,1
411,458,14
571,616,24
754,798,1
421,701,6
779,551,5
598,599,1
537,729,5
560,598,1
64,261,5
304,276,1
413,622,3
508,556,4
651,510,1
420,488,2
417,452,1
666,145,4
242,248,1
667,584,1
428,60,1
394,584,1
333,249,5
127,204,1
438,412,3
573,751,1
117,540,2
713,500,4
162,82,1
471,476,1
510,546,1
556,102,1
303,573,1
746,372,1
380,26,1
6,466,7
411,558,12
780,749,1
548,657,1
474,194,7
171,174,1
235,612,2
530,619,1
422,509,2
92,372,2
216,420,2
458,417,1
65,193,1
156,56,2
89,203,3
532,451,1
751,697,1
661,673,1
259,289,2
388,475,1
62,182,2
47,198,1
621,93,1
288,223,5
547,300,2
539,406,3
175,759,4
460,501,3
62,257,3
65,483,1
249,382,1
730,468,1
161,560,3
293,211,2
313,749,1
667,458,2
544,127,1
193,327,2
84,745,11
491,102,6
457,474,2
293,164,1
222,218,1
297,289,10
117,416,1
796,797,1
456,7,1
156,764,1
197,280,7
144,156,3
40,93,3
666,305,1
705,349,1
524,695,1
99,63,1
705,462,1
347,739,1
413,705,6
145,663,1
383,259,1
197,203,4
570,707,1
456,459,23
192,453,12
785,592,2
733,186,11
573,529,1
558,447,2
682,102,1
194,370,1
93,652,1
172,29,1
393,728,6
457,705,9
404,56,1
315,751,3
228,772,2
308,766,1
175,68,1
548,471,1
683,312,4
484,125,2
621,620,5
489,705,3
534,625,1
333,336,4
426,178,1
778,47,4
411,522,1
507,421,2
1,95,2
792,255,1
644,93,1
53,734,1
199,312,4
421,452,5
142,152,1
748,535,1
624,525,1
237,22,5
42,4,1
624,668,4
350,222,1
314,171,3
377,348,1
711,195,1
347,792,2
510,481,2
562,561,12
9,695,2
288,362,3
472,503,1
725,49,3
572,506,44
507,525,1
151,249,1
197,363,2
350,395,3
577,453,1
540,207,1
451,720,2
740,440,6
749,703,1
330,223,5
791,62,1
478,495,2
26,244,1
573,226,3
315,222,1
387,701,1
555,388,1
671,661,2
193,766,5
451,526,4
490,40,1
456,408,1
438,792,2
707,705,3
546,705,2
103,164,1
305,117,1
658,691,1
474,548,2
600,478,4
193,792,1
234,456,4
491,543,2
404,254,3
390,441,1
766,94,2
680,421,1
93,656,1
370,311,3
336,363,4
531,623,1
285,318,1
626,580,1
402,634,2
510,491,1
243,172,10
450,366,1
548,459,1
471,388,1
399,347,1
20,44,1
522,234,1
9,309,3
199,510,6
313,143,1
96,521,1
6,410,2
160,790,1
536,177,4
223,261,4
705,526,1
134,510,6
651,672,2
526,524,1
199,284,1
792,330,1
65,792,1
781,706,3
708,550,1
748,635,1
527,525,1
463,584,1
167,434,4
269,319,1
739,570,3
199,66,1
701,284,2
424,312,2
706,434,5
503,456,1
623,555,7
469,313,2
198,137,1
53,698,2
607,103,1
57,703,2
667,434,1
734,798,1
623,777,1
662,651,1
421,311,1
478,312,1
226,177,4
69,261,1
89,767,4
453,102,13
571,591,12
553,72,1
188,245,1
533,534,2
117,6,2
358,247,9
624,211,7
473,713,4
40,420,1
719,236,3
421,617,1
493,79,2
481,214,2
304,361,1
92,456,1
220,181,2
438,228,4
701,674,1
172,304,1
596,768,2
44,453,1
127,710,1
664,616,1
537,286,3
170,792,1
301,229,1
177,479,6
318,10,1
371,33,1
465,484,2
489,494,1
570,449,3
219,149,10
127,548,1
440,742,1
151,703,3
312,416,1
760,798,1
318,346,1
319,231,1
391,666,1
485,203,1
162,190,1
574,619,2
560,469,9
195,442,2
507,508,4
143,186,1
458,680,1
756,761,1
260,358,1
354,521,1
601,568,1
622,230,1
713,650,2
630,701,5
216,457,1
289,259,2
203,197,8
705,667,1
136,138,1
299,694,1
467,696,1
123,42,3
288,69,1
565,513,4
327,92,1
701,463,1
481,596,1
317,454,2
189,781,2
234,102,3
198,459,1
623,478,4
464,533,1
710,438,1
783,270,1
517,478,2
317,424,2
574,226,4
47,3,2
340,255,1
146,147,11
143,540,2
607,91,1
120,609,1
84,4,11
17,197,11
662,663,1
421,299,1
425,680,3
728,15,2
122,290,7
69,249,1
624,96,1
771,125,2
425,569,17
22,280,6
442,284,1
478,566,2
734,518,14
475,476,2
370,522,8
478,705,10
230,102,1
586,774,2
96,6,1
55,485,11
206,207,3
558,416,4
561,460,5
102,44,1
174,425,1
68,212,1
167,751,1
397,390,3
680,574,1
245,540,1
565,573,2
68,123,2
569,570,2
107,535,2
751,573,1
771,582,11
65,747,1
730,751,4
361,128,1
7,793,1
557,126,2
26,423,1
731,203,1
733,537,5
14,39,1
621,6,1
237,783,2
147,219,27
792,228,1
721,66,1
705,581,3
388,791,1
461,455,2
506,720,1
416,200,3
312,9,4
167,181,1
402,636,7
566,453,1
734,619,42
501,460,1
63,373,1
164,540,1
181,666,2
735,327,2
80,259,3
463,512,1
374,229,16
783,253,4
142,239,1
421,28,1
350,114,1
355,280,1
619,583,1
469,256,24
363,261,2
491,456,3
478,214,1
541,428,1
88,44,1
415,707,1
236,412,2
457,473,5
402,458,27
739,463,1
499,626,2
26,366,1
579,662,1
13,36,1
783,512,1
351,540,1
662,691,4
349,204,1
478,496,1
40,214,32
38,321,1
725,238,10
93,199,2
295,783,1
667,152,2
705,461,4
748,42,1
103,50,2
430,230,1
468,413,1
399,797,1
145,662,1
40,380,6
719,164,1
478,530,1
245,301,1
747,231,2
115,737,1
417,630,1
788,611,1
456,460,7
316,667,2
558,77,1
504,472,3
549,438,3
680,315,2
534,458,1
441,489,1
68,200,3
290,222,1
128,237,1
127,623,2
93,651,2
171,705,1
667,708,1
690,607,3
767,607,1
570,505,1
219,221,1
147,424,3
662,473,1
719,792,1
172,173,2
